pct_mouse_click	pct_scroll_move	pct_doubleclick	pct_input	screen_width	session_start	page_activity_duration	ack	pct_click	pct_mouse_move	browser_name	pct_scrandom	pct_scroll_move_duration	mouse_move_total_rel_distance	product_ean	screen_height	pct_rage_click	pct_wild_mouse	session_duration	wild_mouse_duration	session_id	pct_click_product_info	scroll_move_total_rel_distance	total_load_time	user_id
16.05681	45.16233	17.92375	0.14114	1024	2019-10-03 06:46:27	14.01097	1.00000	11.70224	13.76923	mobile	48.54258	10.29615	12.30948	9959727073976	1080	19.71515	62.57002	149.58069	12.86055	939456	51.45571	14.10595	5.37474	2159
12.61173	66.29761	15.91754	0.05471	1366	2023-06-26 04:40:58	14.61896	0.00000	13.14504	14.58273	firefox	31.51177	15.58402	12.22028	5591343107051	600	67.71354	67.76899	111.31133	11.91018	28090	40.61395	13.81030	7.33569	1675
14.86950	48.10716	14.94320	0.04695	1280	2019-05-13 12:04:03	14.84602	1.00000	11.02281	14.76051	safari	63.08631	16.38915	13.69839	7732828242081	768	55.83594	71.94281	140.29068	11.76782	20510	52.75656	12.49749	11.86300	2017
13.13131	39.85380	15.60298	0.63753	1920	2023-03-11 14:54:40	9.32029	0.00000	13.85572	15.49891	firefox	45.36000	10.99226	14.80979	9233515541367	1080	56.78852	41.21366	146.63312	14.36961	623994	71.76076	12.97509	4.06480	1997
12.20597	60.14898	15.35890	2.49220	1920	2020-06-03 03:07:44	15.22577	1.00000	13.99157	11.29350	safari	64.19611	9.21100	12.89301	2014272106849	1024	57.78370	57.88086	207.30668	15.73334	60892	25.75832	13.69794	2.24165	1686
16.02626	42.36561	12.94345	0.01328	higher	2021-11-13 03:38:03	15.46590	1.00000	11.10377	14.03550	safari	39.93905	17.54439	14.10702	5475914637195	600	63.17927	59.71019	249.50410	10.48066	71175	47.41339	10.92518	0.76843	1107
16.97081	56.95955	14.23956	0.02230	1366	2019-09-07 00:42:59	16.16761	1.00000	11.85572	14.55353	chrome	39.52013	15.40476	14.78102	6190990553717	768	21.95560	47.76881	294.85381	11.01907	1324860	59.98876	13.40098	4.97128	475
16.34190	39.01790	11.67317	0.22912	800	2021-09-23 09:13:23	12.67273	0.00000	11.57083	14.84673	edge	60.50283	14.60672	13.82288	9158765839838	600	41.65721	52.28343	155.72885	13.34539	305316	36.29402	14.45099	4.95711	112
15.31144	80.42805	16.01359	0.01834	800	2020-07-14 10:21:32	12.26963	0.00000	10.93849	17.51377	safari	53.73183	17.65031	12.47498	5297822244704	768	31.10247	59.96810	111.27977	10.81595	1448466	59.80852	12.63163	5.71041	2169
16.76003	55.81086	10.09285	0.18917	1920	2023-08-28 19:57:12	11.17244	0.00000	13.19477	12.80747	firefox	40.43085	11.69032	13.77630	0085372687479	1080	48.02561	37.53389	113.67674	13.15420	395377	63.83928	14.23900	4.68553	121
16.08433	59.01475	14.98433	0.13340	1024	2020-10-17 16:56:45	12.54652	0.00000	13.10788	14.68358	safari	46.46605	11.50764	12.86877	3148676143144	1024	55.82314	62.28704	234.53269	12.80428	1124690	47.35307	13.79056	1.97243	2139
12.87454	49.70230	15.98414	0.34914	higher	2022-12-08 21:39:49	10.30098	0.00000	14.62018	15.15444	chrome	16.26660	10.99745	13.62670	4302191932365	768	32.41868	66.77916	66.24052	13.76769	1338329	50.25111	13.19206	5.21031	279
14.62493	61.97297	15.24520	0.09010	1366	2022-02-25 18:21:59	14.78778	1.00000	11.52787	15.29607	edge	66.76915	15.83036	12.76631	3469428841072	768	44.05540	43.47637	127.78805	12.41298	374011	31.77927	13.76253	11.69050	1564
20.86766	35.86613	13.79543	7.57149	1366	2021-03-26 01:38:45	12.63431	0.00000	12.08269	14.85558	chrome	39.69375	5.21754	15.19719	0611225651528	1024	26.54077	59.85761	222.72978	16.84455	761377	40.93224	14.16492	1.00551	778
12.47519	51.10909	16.02559	0.24196	1920	2020-09-29 01:21:29	15.53019	1.00000	15.56603	11.81881	chrome	55.82162	10.04547	14.33980	2818582096094	1024	71.61809	53.78703	174.19862	13.40024	421878	60.20495	12.99899	9.87249	785
11.14205	68.60881	14.51982	1.00836	1280	2020-07-29 12:09:43	16.17470	1.00000	12.49075	11.17725	edge	52.98351	13.17037	14.26253	1413587378773	1024	53.82231	67.59430	118.88167	14.82859	839479	61.44092	14.00147	1.34044	1825
11.99234	47.19178	15.39078	0.50514	800	2020-01-12 02:50:58	9.31598	0.00000	14.19281	16.52177	edge	37.85034	13.06225	14.09205	4103343361145	600	40.75102	44.94533	128.69507	14.13736	1186512	55.68585	13.75946	1.28633	604
15.21817	81.99309	14.89079	0.00389	1280	2021-07-01 01:52:10	14.75272	1.00000	9.45465	14.85052	edge	53.82844	19.88126	13.64042	4729162389407	768	60.80768	70.08460	218.24083	9.22280	985582	42.81906	12.15976	1.40607	386
16.07839	34.68809	11.57531	0.01913	higher	2018-11-20 07:26:57	17.13746	1.00000	13.18929	14.72842	firefox	53.85442	17.76247	11.14423	4551821804408	lower	52.26732	43.77199	156.01489	10.85630	1157450	43.92035	13.35248	1.57841	1424
17.08472	45.82452	13.75732	0.03778	800	2022-07-28 08:07:50	12.50386	0.00000	10.73326	12.46969	other	62.14120	12.57370	13.35207	2681088991657	1080	45.86166	61.16660	218.73596	11.54986	193333	49.46248	13.17150	1.58768	1301
15.33476	56.36966	13.80037	0.04145	800	2020-03-21 10:06:35	13.00468	0.00000	12.46206	13.15011	edge	56.85350	13.46595	12.96343	6648243966185	1024	47.88263	48.41420	154.47534	11.63153	802778	69.65068	12.28047	3.28065	2108
16.30704	65.64361	15.52096	0.00805	1920	2020-05-03 14:48:37	12.54126	0.00000	9.62439	16.56056	safari	34.09162	18.19560	12.89989	6356571809288	768	45.63167	92.58642	237.67776	10.00612	44279	39.66196	14.55934	1.50927	429
16.17575	51.50601	13.74165	0.00117	1920	2021-09-16 22:13:43	14.80103	1.00000	9.27794	13.80983	mobile	54.49760	20.06251	13.80313	4487801146698	600	45.27834	32.51769	116.95865	8.16288	229780	34.93451	13.63577	6.04678	372
11.40035	57.83501	15.05685	0.43269	1920	2022-12-11 02:30:14	15.11908	1.00000	17.16024	10.36389	chrome	35.83782	8.32423	11.81627	2973091088296	600	60.64139	58.73981	130.72836	13.98226	1380663	49.64171	12.17669	7.66999	2349
12.55528	59.88349	15.56252	0.90333	1024	2023-01-22 10:10:56	14.46593	1.00000	14.58402	9.71649	chrome	35.51877	7.45237	13.62489	5846052063106	600	32.51284	61.72023	42.51368	14.71828	1476302	33.24999	11.79832	3.85955	1045
11.19933	45.28111	15.87929	2.06092	1280	2022-06-07 07:19:20	13.78940	1.00000	18.15446	12.73827	edge	52.03550	7.23207	12.77866	2914562167874	1024	25.19686	38.33048	180.06482	15.54322	209391	55.55420	15.09068	2.27759	2129
16.70474	58.18099	15.07894	0.09235	1920	2021-03-31 01:05:48	16.21299	1.00000	13.24360	14.39643	mobile	60.37759	12.41871	12.36067	3642850832256	800	21.61354	50.68500	194.67102	12.43514	337405	50.54338	12.17344	4.04836	1063
13.19408	61.49906	10.52058	0.01328	800	2019-06-21 23:16:54	10.35537	0.00000	11.40776	16.12810	mobile	37.79431	21.34875	12.43912	3261032647923	1024	43.84386	71.86578	162.32978	10.48289	493583	50.38727	13.28009	3.07244	2108
13.34721	43.40219	15.28984	1.12941	lower	2019-02-04 01:26:33	17.24311	1.00000	14.18688	12.19549	edge	50.29185	10.52326	13.23175	8503436957464	600	64.56748	35.54495	91.54843	14.94149	401424	43.40572	14.03644	10.65165	1997
13.71204	46.17125	16.50361	1.78814	1920	2022-12-04 16:30:33	14.32670	1.00000	14.77100	12.24246	mobile	74.27107	7.20146	14.74642	0288654900512	1024	24.71194	51.43831	169.22788	15.40128	493210	50.36673	11.83514	3.00345	2385
15.43417	62.42334	13.78075	0.02417	1280	2022-07-07 09:38:04	15.90411	1.00000	11.51098	15.17290	chrome	38.67678	17.80863	12.43549	3367577024394	600	62.79813	47.52669	192.61238	11.07768	1473988	56.87388	15.62841	2.72407	1194
14.95566	35.38579	14.17151	0.03280	1024	2021-06-25 21:30:51	15.41210	1.00000	10.49759	14.41947	edge	46.87803	17.57512	11.48854	8590819408842	768	43.98627	37.97325	202.91947	11.40099	1115815	32.07297	12.75400	4.46320	387
15.36305	66.53000	11.50856	0.13678	1280	2023-04-30 05:57:40	12.17847	0.00000	14.48277	13.95573	mobile	64.43363	12.67629	12.85392	9986635695785	1080	34.03024	42.65799	45.59937	12.82894	1174469	34.66711	10.64455	2.28346	971
12.77728	47.56508	17.33298	0.04516	1024	2022-01-12 06:28:36	13.78177	1.00000	12.24383	17.22862	chrome	44.53720	17.42735	14.44418	1807252081912	higher	60.14931	52.58885	255.54014	11.72215	1027045	38.55914	13.10540	3.77197	1796
16.74035	38.23856	12.00252	0.34386	higher	2019-05-02 10:24:52	11.55846	0.00000	13.34265	13.03695	mobile	49.62660	10.01763	12.39996	8175873184729	1080	34.05925	49.08468	79.54036	13.75108	815987	65.01647	14.30213	1.45154	66
10.58766	62.02955	13.83516	3.95987	lower	2019-03-30 20:51:45	14.58539	1.00000	14.65951	10.79044	mobile	61.93955	10.03690	13.41337	7560263641325	lower	10.73278	60.76264	159.91548	16.19632	90333	37.00045	12.65168	3.62650	1627
14.29959	31.94545	15.11321	0.00462	1280	2020-06-09 21:19:00	14.50636	1.00000	9.90044	15.80823	firefox	41.29222	20.73272	14.33019	0561534632711	lower	26.28391	24.62116	149.10550	9.46492	729337	58.47513	14.76774	3.82887	1711
12.60870	69.28714	15.55383	0.00501	800	2022-03-03 07:33:39	14.65051	1.00000	9.92562	16.60076	firefox	59.14951	22.63378	13.73571	7142382451773	lower	39.48500	48.00749	171.49029	9.54946	801757	39.77040	12.71608	2.19943	641
15.10571	34.32575	15.22133	0.05130	1366	2019-12-11 04:50:47	11.65109	0.00000	12.06947	14.50763	edge	51.36093	13.44232	13.07096	1830100083158	1024	32.95317	58.17923	102.44090	11.84998	492689	57.71400	11.44758	0.64966	1887
14.71829	44.47124	17.16178	0.00863	800	2021-03-09 12:58:27	13.57868	1.00000	10.08235	16.02071	chrome	61.21584	17.97869	13.98834	1538279218615	768	59.42838	28.66445	118.82505	10.04355	924099	66.99201	13.03547	2.69425	1566
13.33841	52.70082	15.68933	0.00489	1280	2018-11-16 23:32:09	13.79468	1.00000	8.85177	16.51770	chrome	33.87371	22.42280	14.73646	5503078095503	1080	50.40494	45.38092	120.13645	9.44058	878902	47.17402	12.62805	2.46756	1696
10.72311	57.42880	14.27293	1.47463	800	2023-03-31 21:00:34	15.56903	0.00000	15.41974	10.94108	chrome	61.59299	10.48009	14.46152	2618359699165	1024	51.19396	36.92830	139.82759	15.20831	173687	61.05963	10.43364	3.61049	2498
17.87348	42.44509	14.80217	0.68671	800	2019-12-17 13:22:59	16.65512	1.00000	14.81352	14.17377	safari	42.79083	8.33313	11.13503	0898988160775	600	42.32764	41.20875	162.38772	14.44358	548485	41.19386	12.52286	4.59784	1813
16.02458	36.07617	15.66950	0.02781	800	2023-05-08 12:42:10	12.36723	0.00000	11.28713	15.68363	edge	44.23332	14.91813	11.81666	0229481682899	1080	40.69500	43.42875	138.15092	11.23233	118517	40.11987	12.78133	3.50818	2083
11.86113	60.67275	15.19326	5.05889	higher	2021-07-30 02:49:05	13.18351	1.00000	14.84960	11.66004	chrome	60.86208	7.72731	12.58963	3462330419797	1024	50.93151	40.74550	152.83328	16.44133	1318750	46.31808	12.37093	2.11111	1509
14.18542	36.06589	14.60445	0.03935	lower	2019-04-20 14:07:27	15.30560	1.00000	12.41380	16.18781	firefox	64.12957	17.79837	12.60490	9720419926241	lower	57.95910	29.51234	241.62055	11.58543	1205875	54.25086	12.25773	5.53393	1446
15.23389	74.01010	14.97125	0.17533	lower	2021-03-15 02:24:33	15.19968	1.00000	12.69385	14.74768	edge	51.32857	13.55268	13.43441	9991071372961	1024	23.78451	62.21433	203.88986	13.07716	414352	43.45483	14.29594	9.50384	713
15.45923	68.60629	10.19148	0.01434	800	2019-03-18 11:32:56	10.77910	0.00000	13.66806	16.09265	chrome	51.56801	17.74795	11.84588	1907830030353	800	78.94090	42.64569	258.19291	10.57246	1420292	47.32667	14.45727	8.58958	2461
12.07365	54.91586	15.45313	0.25169	lower	2021-08-21 20:14:14	16.44674	1.00000	16.60060	12.53258	mobile	34.63702	10.98272	13.25506	1593239218524	1024	48.97647	39.58101	131.20638	13.43991	529168	64.88409	13.43239	2.05366	1471
15.54045	27.37151	12.49118	0.12334	1024	2023-08-11 20:30:55	13.61030	0.00000	9.85032	13.95789	mobile	48.55016	16.32422	14.15075	1946446812014	1024	48.07135	53.16407	202.93370	12.72638	114830	43.34353	13.37710	2.35016	2004
15.01715	65.79247	13.51946	0.00902	lower	2021-08-21 03:11:32	16.56586	1.00000	13.30289	16.78200	chrome	54.69460	19.62552	15.49694	5829819967855	768	51.39401	31.45942	133.82066	10.08166	1465730	48.94008	13.83984	2.34058	179
9.08906	28.28408	12.86745	2.59647	1920	2021-10-22 12:05:17	15.69914	1.00000	12.04705	11.82452	edge	40.08256	16.06603	14.02141	0445992530669	600	31.38365	50.56039	209.57246	15.77422	198972	59.50645	13.12467	1.73862	2197
16.35815	52.34360	14.33818	0.09861	higher	2019-04-27 01:48:39	11.93922	0.00000	11.80950	14.00014	firefox	30.37391	12.18910	12.54714	4205536474417	1024	33.40682	40.07371	48.37668	12.50342	122477	57.44257	13.99142	2.13980	608
13.16629	48.88286	15.67075	0.03252	lower	2021-02-01 15:01:30	10.40228	0.00000	11.56345	16.37266	edge	65.98759	16.91346	12.90657	4091162583766	1024	46.95879	46.73397	113.94459	11.39430	498870	54.41929	13.42189	10.75624	225
13.48287	17.52114	16.65380	0.34807	1024	2022-07-12 00:03:58	14.16934	1.00000	10.28681	14.47101	edge	57.93068	14.54506	14.17868	6663984691103	768	37.49572	69.36459	151.95386	13.76452	1149858	51.04317	15.41877	1.62251	2109
15.19633	56.01453	14.60245	0.00621	1280	2022-07-04 21:23:53	15.37660	1.00000	10.70323	15.06986	firefox	41.12509	19.05527	11.53763	6711396584947	lower	45.95966	59.79696	119.65893	9.74116	1115726	53.25621	13.22277	4.17662	1790
12.88005	52.50463	16.27180	1.12415	800	2022-10-30 23:38:57	15.46271	1.00000	15.07533	13.64330	safari	47.15526	10.09332	14.99249	7511910007650	1080	42.83915	41.16909	80.02832	14.93703	1017556	60.03324	12.63782	4.29413	2379
11.16158	61.25570	16.14078	1.07606	1280	2022-02-06 02:44:50	13.19538	1.00000	16.03944	12.45858	chrome	46.28753	8.92577	13.12907	5885110557034	768	28.98165	72.54463	209.47406	14.89317	1117830	60.52553	13.68830	3.17996	1879
16.04435	59.32707	15.50637	0.07813	lower	2020-06-08 13:22:31	11.12125	0.00000	11.47091	14.04813	other	57.00804	11.82950	13.22312	0038413009150	1024	39.16394	63.08124	158.81318	12.26953	150364	49.81014	13.70149	3.00774	1470
15.26842	34.02776	11.26125	0.02447	800	2022-04-26 11:44:30	11.89194	0.00000	10.63012	16.13358	opera	33.96887	19.65071	13.31900	3651482175761	lower	47.58104	38.33416	148.70439	11.10157	416831	69.50463	14.27705	5.87804	62
17.15554	40.75410	14.90670	0.39227	1024	2022-01-16 13:28:33	12.38799	0.00000	12.26109	15.77327	chrome	34.74653	11.19899	14.24577	2062751549106	1080	53.60121	42.73673	139.16914	13.88414	772370	63.89927	11.75175	2.95802	747
14.32289	41.67021	15.54282	0.01920	800	2022-11-20 18:35:08	11.82744	0.00000	11.35101	16.45168	edge	68.77785	17.32467	13.59244	3496812988631	600	56.14564	57.20565	114.17587	10.86434	396195	67.70592	12.50851	2.70636	1910
14.97628	50.30726	12.01044	0.05684	1024	2019-11-25 21:03:58	12.32247	0.00000	11.65870	15.83898	edge	53.07609	17.62816	13.66829	0982246313956	600	43.91465	27.06310	151.19926	11.95058	588751	70.32496	13.03546	0.72894	1677
14.40906	37.02683	15.65361	0.00662	1024	2023-05-25 13:51:33	13.33856	0.00000	11.71337	16.66220	mobile	49.38917	18.71598	13.27256	8481956825688	lower	20.62188	43.55507	199.82421	9.81214	42843	48.86060	12.93331	5.39719	1669
16.52571	51.69241	13.29151	0.08248	1920	2020-03-27 19:43:45	15.85184	1.00000	12.80536	13.84297	edge	42.76472	13.66503	12.60490	3718673698420	1024	50.76224	44.82437	159.40159	12.32589	733352	60.47456	13.66088	4.25743	373
17.06423	42.99381	9.18757	0.01860	1920	2021-03-29 07:09:37	9.29769	0.00000	13.06748	17.00444	firefox	61.00641	17.47312	13.03711	5983198539833	1024	34.90044	63.17259	56.67736	10.83868	356287	36.95409	13.16162	2.43580	464
15.43377	60.07635	16.01501	0.38420	1920	2023-06-13 03:42:18	15.32746	1.00000	14.44232	15.40395	chrome	35.85196	11.09423	11.77522	9717524995484	800	31.59834	49.64562	116.39209	13.86299	808336	83.04364	11.99361	1.95303	2361
16.58237	36.06972	12.10531	0.23530	1024	2020-01-04 00:00:11	13.46282	0.00000	10.10812	14.53806	chrome	59.10576	15.30417	13.83932	3232325264097	800	16.65984	26.61727	143.44952	13.37374	284043	58.28941	13.26409	1.60310	1432
14.92325	59.38365	11.16870	0.02301	1024	2021-01-28 01:09:19	12.01969	0.00000	10.36977	15.46301	edge	39.70809	19.74222	11.52299	5122972503763	768	56.57734	69.21007	98.14878	11.03304	856352	38.47542	11.00128	5.31079	2483
15.26015	63.75783	13.54891	0.00603	800	2021-01-24 19:25:27	15.25813	1.00000	11.32224	15.24149	edge	56.96547	19.37658	13.11823	1796447592985	1024	49.72160	38.75545	155.66367	9.71932	16648	58.58632	12.54749	4.96832	1245
15.46364	46.61019	9.21977	0.03768	1920	2022-06-04 02:58:09	10.53596	0.00000	9.82822	15.41910	edge	44.79996	19.95518	14.13749	4403165258709	768	38.88883	35.73731	128.28041	11.52786	791889	62.38679	13.42537	0.93995	2067
13.62078	46.66757	18.77013	1.80183	higher	2021-08-12 17:50:26	14.02981	1.00000	12.63762	15.75679	edge	37.92248	10.52225	13.92545	5140957893081	600	49.70752	45.20885	58.82223	15.40886	717887	60.25405	13.03348	4.25446	383
18.60303	71.07943	11.28629	0.29294	1366	2022-06-22 22:20:12	10.46139	0.00000	15.69099	15.00973	chrome	63.02363	8.43398	13.43977	7306629313792	1080	29.02457	46.63659	173.08207	13.59199	230810	73.83557	14.14296	9.24937	1547
11.31985	34.97478	15.11608	4.67767	1024	2019-09-27 18:39:38	14.57708	1.00000	13.91063	11.90098	chrome	46.37318	9.93403	14.19788	1863339126044	600	49.92618	59.66077	122.57925	16.36295	1327741	65.13664	14.17704	15.89880	794
12.94139	58.44951	16.66657	0.15161	1280	2019-09-03 05:09:28	16.33127	1.00000	16.25730	11.78691	edge	39.14177	9.35626	14.99320	3559782850282	1080	50.07167	41.75290	193.38269	12.93202	1013787	51.73760	13.76105	1.20005	1501
11.39418	53.60282	14.42722	5.44458	lower	2019-11-17 04:56:18	15.09369	1.00000	13.02605	12.42694	edge	41.47523	11.65045	15.14981	4137367384569	600	49.84542	49.67333	124.84456	16.51476	713400	35.33239	12.89644	4.03706	720
14.06599	41.53177	17.34911	0.10076	1366	2023-01-03 21:23:35	14.17533	1.00000	11.54770	15.98220	safari	43.34873	15.07167	12.08503	9090974264394	600	65.21851	51.35966	270.63350	12.52411	18052	62.71657	12.98471	4.76439	867
12.81375	45.87751	16.78848	0.06842	1280	2020-11-29 08:18:57	14.31697	1.00000	10.24534	16.22170	firefox	69.12821	18.32981	11.88330	3202248970108	600	54.00589	61.39076	68.52191	12.13396	246448	51.43595	13.34241	1.64044	598
13.33700	35.51584	12.51613	0.01784	1920	2022-03-29 09:42:26	11.24819	0.00000	12.64800	15.33348	safari	47.52865	18.11979	14.13210	9360368424346	768	45.84875	70.97672	173.32242	10.78663	1107999	53.95645	13.11678	9.15031	914
11.32442	52.97376	14.75020	2.37561	1920	2019-04-13 10:18:41	14.35358	1.00000	13.45274	13.57796	chrome	57.03278	12.67430	14.36719	5900771635225	lower	49.64563	42.72304	209.18089	15.68533	56649	63.76172	12.27595	5.60940	1160
13.42389	71.74153	15.24465	0.15401	1024	2018-11-08 20:25:22	9.72367	0.00000	12.36303	14.37259	firefox	24.70992	12.70497	11.83714	5875140970569	768	51.22868	51.88214	150.60150	12.94661	491657	44.67043	13.61996	5.26912	1065
12.08677	51.46836	15.64313	0.60974	1024	2022-03-04 03:20:45	16.35492	1.00000	13.55673	13.19330	mobile	67.25331	13.05840	14.62465	5037616456278	lower	60.84101	40.63751	164.58565	14.32514	953122	47.45859	13.53590	1.93766	1693
15.38689	73.50666	15.17296	0.00675	1280	2023-03-31 10:55:12	14.13727	1.00000	10.14754	14.39939	edge	45.45776	17.73668	13.87197	7023123870292	1080	44.14767	76.69993	133.03544	9.78737	18631	67.70413	14.05818	0.74234	486
12.18135	51.78336	15.94814	0.60151	1920	2022-03-29 05:54:14	15.68567	1.00000	17.12639	11.79474	firefox	48.04015	8.25543	13.50539	0788745796036	768	38.11767	66.64917	98.00813	14.31205	169438	44.29614	13.90870	3.63748	779
15.21594	51.90703	14.15209	0.02054	800	2023-03-17 15:04:31	15.26845	1.00000	12.66446	15.94559	edge	71.58163	17.36471	12.76969	9465360995167	1080	35.51184	56.10016	143.63946	10.94209	493563	31.43638	14.47286	0.88767	330
14.64056	55.85181	16.26524	0.01842	1024	2018-12-10 18:08:09	12.92376	0.00000	12.18629	17.84636	chrome	41.08713	17.63857	14.03365	4506957955616	800	31.05468	41.31277	132.82320	10.81320	181226	50.16495	14.24098	0.83729	1738
15.07669	63.70388	15.78669	0.07736	1920	2020-03-27 16:21:39	15.72977	1.00000	13.48513	16.31988	safari	73.88463	14.91200	14.34211	9857606984606	600	42.94500	53.58110	228.80963	12.26910	310737	72.02987	12.66301	2.21973	892
12.11390	44.68274	13.97270	0.00808	1366	2023-09-22 11:50:45	9.96106	1.00000	11.21014	16.13245	opera	81.06140	20.28250	13.00082	1665037624439	600	36.75729	78.48000	80.73230	10.01815	521431	74.85012	12.35258	4.45950	492
16.91438	53.74222	10.31321	0.07647	1366	2022-12-07 22:47:30	11.18379	0.00000	11.39867	15.93090	chrome	63.98593	16.63215	11.94352	4988923379389	600	65.41783	49.73947	148.76726	12.24552	482163	64.16949	12.25175	6.08227	395
15.10188	39.91803	16.00524	0.63700	1024	2019-01-05 01:37:15	15.15920	1.00000	14.72448	15.97973	edge	50.42896	11.14561	13.59606	5822257444315	1024	49.41556	26.51400	116.84324	14.36858	541581	36.22878	13.31313	5.70410	863
14.71465	45.05717	17.35075	0.19980	higher	2020-08-08 08:54:45	16.55658	1.00000	14.72565	12.92499	other	43.37993	9.40639	12.74142	8534093855886	600	46.96852	50.45456	164.28401	13.20853	775793	32.52343	15.17517	3.86631	479
13.79588	46.86259	10.58977	0.01877	1280	2019-02-16 01:11:51	13.81109	0.00000	11.02012	14.00832	firefox	74.59066	20.25897	12.09597	6573616170350	1080	36.36406	61.41695	193.56767	10.82446	833091	49.44944	14.22497	0.99629	2474
13.00134	52.66860	11.36824	0.01774	1366	2019-07-07 10:57:20	12.40973	0.00000	11.18622	14.46913	edge	54.66324	20.16588	13.52159	3586065860416	1080	36.55178	59.11121	131.55925	10.76425	16203	28.50858	15.25271	8.84668	673
16.33513	34.71749	13.11656	0.25286	1920	2018-12-10 04:50:19	11.86924	0.00000	12.60079	11.97541	edge	56.75505	9.63489	15.76022	0874490050162	800	25.50220	39.18492	-4.93449	13.44447	48387	18.07890	13.35548	2.36450	814
14.96275	47.56843	11.10240	0.04381	1024	2020-04-30 05:11:39	11.78577	0.00000	12.71162	15.65521	safari	32.10145	17.28445	14.09599	5406525498424	768	31.33501	66.98034	170.27636	11.68520	1036015	37.66493	15.15157	9.13470	1073
17.68060	59.65463	15.83837	0.00326	1920	2021-05-18 18:42:29	13.50201	0.00000	8.49508	16.91660	edge	35.47494	19.36280	14.02738	8337995099903	768	26.55993	29.22190	147.82064	8.99507	460997	49.91861	13.39287	4.99169	1569
14.79580	35.99590	16.17149	3.40851	1024	2019-03-05 13:09:35	15.11250	1.00000	12.70288	11.70531	chrome	45.00882	7.38153	13.18486	4631419374800	800	36.74096	75.83575	215.69225	16.04638	405936	55.41648	12.94237	4.45035	2449
15.64126	57.11327	16.72792	0.01157	1366	2018-10-21 11:29:07	14.28191	0.00000	12.40045	18.59694	edge	81.41330	17.94333	14.26263	3908827261468	600	67.03492	66.94762	179.43796	10.35050	975152	44.10943	12.63762	2.28592	1372
14.50864	61.31482	16.69806	0.04762	1024	2022-04-18 18:38:03	14.32118	0.00000	10.31160	15.87516	chrome	46.85732	16.84374	12.14548	0662776525998	lower	33.90262	63.06604	36.27000	11.76761	1016947	51.56554	12.38069	1.15219	1134
14.29544	75.71880	15.52716	0.00650	800	2019-09-18 12:31:45	14.90401	1.00000	11.69971	17.02925	chrome	63.39012	19.95186	13.50748	2144901995336	lower	30.13408	69.20853	181.53499	9.78646	1320915	49.39223	13.74699	2.75764	1805
12.56902	24.55719	14.67549	0.41577	higher	2019-09-25 05:37:42	8.35861	0.00000	12.58389	14.03397	safari	13.88817	11.85607	13.92447	2678093756937	768	42.01724	50.44749	68.87461	13.94190	285481	49.92711	11.55057	5.23382	546
10.52616	53.47309	15.37670	0.81385	1920	2020-07-19 22:26:26	13.34276	1.00000	15.07431	11.18930	edge	37.49455	9.99724	11.78318	9060639958180	1024	34.76829	63.60295	140.58450	14.61416	1284938	50.75259	14.18077	4.34108	1501
17.83239	53.07171	15.17265	0.02975	800	2022-03-28 12:33:02	13.71284	0.00000	11.18108	16.14182	firefox	50.09701	14.66283	14.75157	0870319006563	800	49.21181	55.59482	57.08554	11.30175	798830	62.45485	13.69426	4.27428	2159
14.78714	35.57010	16.21180	0.02421	1280	2020-04-18 07:28:35	14.10019	1.00000	10.70115	14.56408	edge	40.22412	15.96853	13.69324	2202552930837	1080	48.54152	38.94705	247.69004	11.08573	776411	61.00907	14.66578	1.32138	1001
14.05372	33.02357	16.63652	0.05106	1366	2019-05-13 01:26:14	14.23420	0.00000	9.79700	14.84404	edge	45.80928	16.65783	13.70444	5285639428868	1024	18.34964	55.40835	191.87807	11.84305	1295202	35.20554	13.88894	0.53565	1937
16.69250	64.59129	10.44559	0.04386	1024	2023-05-17 22:53:31	11.06641	0.00000	12.06286	14.14669	firefox	39.24199	15.02721	14.39074	6028924342413	600	24.93916	35.90505	271.48101	11.68565	991079	43.80846	12.41457	3.55581	2200
13.29730	55.79940	14.79137	0.03514	1024	2023-06-25 16:16:14	11.95106	0.00000	11.27571	13.75792	edge	40.87805	15.82812	12.30873	9362173911035	800	22.73826	66.54362	73.12203	11.47513	1083836	58.51557	13.09179	6.10567	119
13.26264	37.37189	18.07463	2.49863	higher	2023-06-15 00:27:32	14.20621	1.00000	15.69329	17.39468	other	18.15680	10.11332	11.99134	5285559905364	768	44.58591	48.71347	232.34098	15.73578	1105817	31.86430	12.06062	4.07148	509
14.90799	42.63834	17.32562	0.46392	1024	2020-01-09 07:41:39	14.66776	1.00000	12.93299	15.35669	edge	63.03312	11.35928	14.26566	2574264500340	800	59.17821	42.73616	165.14232	14.05194	770391	59.64799	13.91037	3.59830	772
14.26724	53.21098	10.06915	0.01343	1920	2019-01-02 14:24:48	12.24086	0.00000	9.93164	15.40888	chrome	53.35852	22.03643	12.44867	7208041474634	800	46.19165	49.35694	94.66236	10.50336	583412	55.86481	13.03254	3.76323	144
15.35364	58.92893	11.07530	0.03587	1366	2021-03-09 08:48:06	12.42576	0.00000	10.19384	15.02000	edge	36.27753	18.90166	13.92972	2956143645029	1024	45.57706	36.75716	193.78289	11.47916	1181337	67.39458	14.44447	2.70017	702
