product_ean	location	store_name	code
6011088956299	Europe/Amsterdam	Emmeloord	NL
1586426338938	Asia/Shanghai	Pingyi	CN
2765449084421	Asia/Kolkata	Teghra	IN
1457925087248	America/Maceio	Aracaju	BR
4769653885599	Africa/Accra	Bibiani	GH
7604989426184	America/New_York	Woodbridge	US
2914329469678	Africa/Conakry	Camayenne	GN
9541353018607	America/Chicago	New City	US
5585622786983	America/New_York	Sun City Center	US
5585923100464	America/Sao_Paulo	Iturama	BR
6803061977298	Europe/Kiev	Zvenihorodka	UA
4570691532594	America/Argentina/Buenos_Aires	Barracas	AR
3971962504486	Asia/Bangkok	Bang Ban	TH
3925255930735	Europe/Berlin	Kirchlengern	DE
1554993293691	Europe/Moscow	Buynaksk	RU
0928146051758	Asia/Kuala_Lumpur	Gua Musang	MY
8983349070472	Europe/Stockholm	Boo	SE
3781198742749	Asia/Hong_Kong	Tsuen Wan	HK
0736342358836	America/Argentina/Buenos_Aires	Tandil	AR
1000199554482	Africa/Addis_Ababa	Debre Tabor	ET
6563909325055	America/Los_Angeles	Norco	US
7218375870972	Asia/Shanghai	Pucheng	CN
1765652578961	Africa/Johannesburg	Vryheid	ZA
8937570971831	America/Chicago	Crystal Lake	US
8212693366314	Asia/Tokyo	Toyokawa	JP
1069604811473	America/Chicago	Murray	US
8871077778251	Asia/Kolkata	Amreli	IN
1563356672080	America/Los_Angeles	Bothell	US
4966137151076	Africa/Lubumbashi	Kamina	CD
9436807127472	Europe/Berlin	Verl	DE
2500731388234	America/Sao_Paulo	Curitiba	BR
0380922115151	Europe/Istanbul	Edremit	TR
9248039022643	Asia/Kolkata	Diamond Harbour	IN
1699887325949	Europe/Paris	Sceaux	FR
6941448273141	Europe/Madrid	Baza	ES
5703694660530	Europe/Bratislava	Skalica	SK
6940553753333	Asia/Manila	Dipolog	PH
7622019001521	Asia/Vladivostok	Lesozavodsk	RU
2379489213842	America/Merida	Progreso	MX
9552399091981	Europe/Stockholm	Hudiksvall	SE
5343648001172	America/New_York	Covington	US
5973211173656	America/New_York	Far Rockaway	US
4623174863217	Asia/Kolkata	Aklera	IN
1286257457630	Asia/Kolkata	Diamond Harbour	IN
8279134649436	Asia/Tokyo	Ina	JP
1508211541293	Africa/Johannesburg	Mokopane	ZA
9463857736255	America/Los_Angeles	Bothell West	US
2934314642060	America/Sao_Paulo	Alfenas	BR
5840954252705	Africa/Niamey	Mirriah	NE
3568728061897	Europe/Paris	Mitry-Mory	FR
3386795737657	Europe/Prague	Most	CZ
2731876766841	Asia/Aden	Ataq	YE
9405595947333	Asia/Karachi	Tharu Shah	PK
3861419856810	Europe/Rome	Cordenons	IT
2191402526743	Africa/Abidjan	Lakota	CI
0847792625949	Europe/Paris	Herblay	FR
1489929585321	Africa/Lagos	Argungu	NG
4125550488965	Europe/Madrid	Talavera de la Reina	ES
6888490041413	Asia/Tokyo	Toba	JP
1245719459575	America/Chicago	Fresno	US
7971543460350	Africa/Casablanca	Jerada	MA
8270946158314	America/Bogota	Andes	CO
6504569483082	America/Sao_Paulo	Palmeira	BR
8747584992131	Europe/Rome	Ventimiglia	IT
2926714534182	Asia/Dili	Maliana	TL
6162995600666	Asia/Karachi	Kot Addu	PK
1800042374898	Africa/Casablanca	Temara	MA
4981178849843	Europe/Amsterdam	Hoogezand	NL
0544581226492	Europe/London	Thetford	GB
9672387412397	America/El_Salvador	Sonzacate	SV
1960632314809	Asia/Manila	Sorsogon	PH
4917681213055	Europe/Lisbon	Custoias	PT
1223342804023	Africa/Algiers	Frenda	DZ
5262713275860	America/New_York	Collinwood	US
0611379807116	Europe/London	Inverness	GB
3733643957413	America/Sao_Paulo	Pato Branco	BR
6623569888076	Europe/London	Penzance	GB
5509465864837	America/Mexico_City	Guanajuato	MX
7780410170793	America/New_York	Dublin	US
0037625120486	Europe/Paris	Cavaillon	FR
5071147710928	Africa/Dar_es_Salaam	Kidodi	TZ
5891927282854	America/Sao_Paulo	Resplendor	BR
4032497433272	America/Toronto	Dorval	CA
2579839762642	America/Detroit	Waverly	US
9908360688979	Asia/Kolkata	Haldwani	IN
4563653784124	Africa/Dar_es_Salaam	Mvomero	TZ
9437614055767	America/Los_Angeles	Aloha	US
7435292361608	Europe/Madrid	San Fernando de Henares	ES
1874148757114	Europe/Moscow	Solntsevo	RU
4979895497522	America/Merida	Progreso	MX
8685260767102	America/Managua	Somoto	NI
0811482154552	America/New_York	Milledgeville	US
4785463386958	Africa/Lagos	Lagos	NG
5705174892042	America/Mexico_City	Tuxtla	MX
0165422957018	America/Santiago	Chiguayante	CL
4848758871345	Asia/Bangkok	Kantharalak	TH
0620413129237	America/Chicago	Crystal Lake	US
8005236255271	Europe/Amsterdam	Hardenberg	NL
0919300979407	Asia/Yangon	Myawadi	MM
6716801464913	Europe/Helsinki	Espoo	FI
9260090230430	Asia/Yekaterinburg	Saraktash	RU
4848917406869	Asia/Kolkata	Talipparamba	IN
2222751822443	Asia/Yekaterinburg	Kuvandyk	RU
7697558417034	America/Los_Angeles	Bryn Mawr-Skyway	US
0679958981572	Europe/Amsterdam	Barneveld	NL
9621586907074	America/Chicago	Pleasant Prairie	US
0892867111285	Asia/Kolkata	Pune	IN
7302315480168	Indian/Antananarivo	Sakaraha	MG
3970746915555	America/Mexico_City	Acayucan	MX
1653147023976	Europe/Warsaw	Jaworzno	PL
8406401899953	America/Chicago	Jackson	US
9632484610157	America/Port_of_Spain	Port of Spain	TT
6591692985750	Asia/Tokyo	Toba	JP
7158203295488	Europe/Brussels	Mouscron	BE
5132117950369	Asia/Kolkata	Jais	IN
4245981062579	America/Vancouver	Kelowna	CA
4367313464261	Asia/Makassar	Tarakan	ID
7144281125137	Asia/Manila	Naga	PH
9335544578595	America/Santiago	Chiguayante	CL
2305979967506	Asia/Kolkata	Pandua	IN
7148820822983	America/Chicago	Fresno	US
4824949897967	Europe/Moscow	Arzamas	RU
9046995653662	Asia/Kolkata	Bhuban	IN
2279024339917	Asia/Shanghai	Nanpiao	CN
6014016814364	America/Havana	Varadero	CU
0866082195535	America/New_York	Milledgeville	US
0205923377875	Asia/Krasnoyarsk	Lesosibirsk	RU
3381185021316	Europe/Berlin	Reutlingen	DE
8102870031985	Europe/Brussels	Gembloux	BE
1738562627272	Europe/Moscow	Bavly	RU
0807953032139	Asia/Tehran	Aleshtar	IR
5469532954062	Asia/Bangkok	Yasothon	TH
5170292475901	Europe/Dublin	An Muileann gCearr	IE
2117469525321	Asia/Seoul	Eisen	KR
7630483694392	America/Los_Angeles	Mira Mesa	US
6943026267658	America/Sao_Paulo	Caldas Novas	BR
2275801706583	Europe/Rome	Sassari	IT
9418522344181	America/New_York	Keene	US
5818382439104	America/New_York	Clermont	US
3969347254019	America/Havana	Media Luna	CU
3370798980677	Indian/Antananarivo	Ambatondrazaka	MG
4365328420296	America/Boise	Nampa	US
0644340670945	Asia/Kolkata	Amreli	IN
0110593546042	Pacific/Auckland	Timaru	NZ
4222181706205	Asia/Shanghai	Zhoucun	CN
7401430559299	Australia/Sydney	Strathfield	AU
2895296672257	Africa/Addis_Ababa	Debre Tabor	ET
0680733349326	Asia/Manila	Guyong	PH
2568598641077	Europe/Rome	Ariccia	IT
8556115664917	America/Maceio	Barra dos Coqueiros	BR
7992949748521	Europe/Berlin	Albstadt	DE
1285877302962	Asia/Shanghai	Zhuangyuan	CN
8209999039233	Europe/London	Leyland	GB
8120366916929	Asia/Dhaka	Manikchari	BD
0320828293690	Asia/Karachi	Qadirpur Ran	PK
2613053717719	Asia/Manila	Guyong	PH
0434529449796	America/New_York	Nutley	US
8820802592969	America/Chicago	Crystal Lake	US
6032227180641	Africa/Lagos	Kafanchan	NG
8488088896609	Europe/Moscow	Nizhniy Lomov	RU
9519591244447	Asia/Kuala_Lumpur	Ulu Tiram	MY
8538064365022	Asia/Karachi	Qadirpur Ran	PK
0214231445886	Europe/Stockholm	Boo	SE
5362153306169	Africa/Kampala	Paidha	UG
6488867520628	Europe/Moscow	Severodvinsk	RU
1934701650488	Asia/Kolkata	Sheoganj	IN
6652623223195	America/Chicago	Columbia Heights	US
4551365425770	Europe/London	Inverness	GB
1769768122735	Europe/Rome	Mesagne	IT
3551312817109	Asia/Kuching	Donggongon	MY
4921847998304	Europe/Kiev	Shepetivka	UA
0348378007833	Asia/Kuala_Lumpur	Ulu Tiram	MY
0657422219017	Asia/Tehran	Isfahan	IR
5473652985516	Europe/Madrid	Puertollano	ES
9870158889717	Asia/Bangkok	Tak Bai	TH
5697850892531	America/Chicago	Westchester	US
9072962260489	Africa/Abidjan	Lakota	CI
5991966530739	Europe/London	Newbury	GB
7939431680754	Asia/Shanghai	Taozhuang	CN
3236092576582	America/New_York	New Canaan	US
1186904753071	Asia/Kolkata	Aklera	IN
4666822081625	Europe/London	Gainsborough	GB
0174734318592	Asia/Kolkata	Madhipura	IN
2765930929668	Asia/Vladivostok	Lesozavodsk	RU
9083040019226	America/New_York	Collinwood	US
9157434176922	America/Toronto	Markham	CA
7407388073573	America/Los_Angeles	Palm Desert	US
6654997565383	Australia/Perth	Willetton	AU
6423214205100	Asia/Tokyo	Yao	JP
6499232614019	Asia/Tokyo	Annaka	JP
7585978818107	Europe/Brussels	Temse	BE
8640511605299	America/Chicago	Pleasant Prairie	US
5108787561761	Europe/Moscow	Shushary	RU
5712743061785	Asia/Novokuznetsk	Yashkino	RU
3933317119073	Asia/Dhaka	Manikchari	BD
6269947065532	Asia/Manila	Cebu City	PH
0499049756380	Europe/Moscow	Malakhovka	RU
0470474066398	Asia/Kolkata	Rangia	IN
1830870245077	Africa/Johannesburg	Mokopane	ZA
2862863493027	Asia/Tokyo	Ueno-ebisumachi	JP
4569557326132	Asia/Kuching	Donggongon	MY
5169936159338	Africa/Lagos	Shagamu	NG
3977104091531	America/Los_Angeles	Davis	US
5297257878901	Asia/Shanghai	Yanliang	CN
7300280687315	America/Fortaleza	Barras	BR
0940101272565	Europe/Berlin	Dahlem	DE
6338444892085	America/New_York	Middletown	US
6095370564560	Asia/Kolkata	Alwaye	IN
4815607318641	Europe/Moscow	Malakhovka	RU
2867017813966	Africa/Algiers	Boumerdas	DZ
6655746719606	America/New_York	Punta Gorda Isles	US
4531240417793	Europe/Berlin	Neuburg an der Donau	DE
5422036052887	Asia/Damascus	Tadmur	SY
6552127898939	Asia/Tokyo	Sasayama	JP
7318453759028	Europe/Volgograd	Mikhaylovka	RU
8235374294461	Asia/Kolkata	Chamba	IN
9907182948339	America/New_York	Lakewood	US
1077402656134	America/New_York	Gates-North Gates	US
8307726940415	Asia/Bangkok	Thap Than	TH
3207367899316	Africa/Addis_Ababa	Arba Minch	ET
4852695186806	Asia/Shanghai	Shaowu	CN
3925193073037	America/New_York	Venice	US
8881877846111	America/New_York	Gates-North Gates	US
3446905527278	Europe/Paris	Mitry-Mory	FR
8848061322271	Europe/Berlin	Barmbek-Nord	DE
5649225954597	America/Port-au-Prince	Croix-des-Bouquets	HT
5606164463955	America/El_Salvador	Ilopango	SV
3852371613023	Asia/Manila	Pilar	PH
6373947224698	America/Caracas	Barinas	VE
5251600775439	Asia/Kolkata	Dharmapuri	IN
1705965434844	Asia/Tokyo	Inawashiro	JP
9798802386811	Europe/Amsterdam	Hardenberg	NL
3459366100669	America/New_York	Brunswick	US
1305980206992	Asia/Bangkok	Bua Yai	TH
0779010442253	America/Toronto	Dorval	CA
3651722757184	Asia/Makassar	Majene	ID
0886376419949	America/Los_Angeles	Laguna Niguel	US
9573202658269	Europe/London	Poulton-le-Fylde	GB
0692517283962	America/Costa_Rica	San Rafael	CR
7396588868396	Asia/Seoul	Nonsan	KR
5933643345717	Europe/Paris	Le Chesnay	FR
4119577368478	Europe/Madrid	Novelda	ES
4556590402992	Europe/Rome	Francavilla Fontana	IT
7094663616190	America/Havana	Boyeros	CU
3574387747539	Europe/Paris	Talence	FR
4714584880519	Indian/Antananarivo	Ikalamavony	MG
3884369260735	Africa/Maputo	Maxixe	MZ
6074474002901	Europe/Berlin	Radevormwald	DE
7019272428743	Europe/Moscow	Roslavl’	RU
8021384229353	Asia/Shanghai	Beidao	CN
0297458425145	America/Chicago	Crystal Lake	US
3569011292134	Europe/Rome	Villabate	IT
2126373841618	America/Lima	Minas de Marcona	PE
7446283803847	Europe/Amsterdam	Oldenzaal	NL
8370691932983	Europe/Berlin	Stuttgart	DE
6496248238550	America/New_York	Pottstown	US
8790558146122	Pacific/Auckland	Gisborne	NZ
2670796894329	Asia/Dhaka	Manikchari	BD
3872508401385	America/Santarem	Altamira	BR
5730478136448	Europe/Amsterdam	Zeist	NL
1019076036362	Africa/Accra	Bibiani	GH
7920936529150	Asia/Tokyo	Komono	JP
4627257745131	America/Matamoros	Heroica Matamoros	MX
4343078048700	Europe/Rome	Tortona	IT
7940740840760	Europe/Moscow	Gavrilov-Yam	RU
7954952024108	Asia/Tokyo	Ina	JP
1162415007506	Europe/Paris	Marseille 11	FR
5937661544121	Asia/Yekaterinburg	Kachkanar	RU
2515753529787	Europe/Amsterdam	Zeist	NL
4718106135309	America/Chicago	Hutto	US
3450583333540	Asia/Kolkata	Amreli	IN
4352638262371	America/New_York	Chillum	US
0415580983429	Africa/Nairobi	Busia	KE
0542860027853	America/Menominee	Iron River	US
1468224672660	Asia/Shanghai	Nanpiao	CN
3655238498951	America/New_York	Leland	US
5447151219717	America/Chicago	Schererville	US
2617884517814	Europe/Istanbul	Sungurlu	TR
2201432727406	America/Los_Angeles	Aloha	US
3290410975921	Asia/Bangkok	Nakhon Pathom	TH
8113787261891	Europe/Moscow	Naro-Fominsk	RU
5102187469153	America/Halifax	Charlottetown	CA
9025704204661	Asia/Kolkata	Diamond Harbour	IN
8498354312399	Africa/Blantyre	Salima	MW
6608914649311	Europe/Rome	Gorgonzola	IT
5315831508379	Asia/Ho_Chi_Minh	Sa Dec	VN
9608725871434	America/Phoenix	Scottsdale	US
8103143650155	Europe/Istanbul	Gaziantep	TR
6182241936646	Asia/Ulaanbaatar	Ulan Bator	MN
3912029198231	Asia/Manila	Naga	PH
0903509696470	Europe/Rome	Lanciano	IT
3855623448978	America/New_York	Boston	US
8894377470168	America/Bogota	Andes	CO
8254556545887	America/La_Paz	Tupiza	BO
9588544312878	Europe/Berlin	Verl	DE
4982678082631	Europe/Kiev	Hlukhiv	UA
3458244906041	America/Los_Angeles	San Gabriel	US
3382268532118	America/Maceio	Barra dos Coqueiros	BR
9780662727057	Europe/Madrid	Las Gabias	ES
0279825953734	America/Chicago	New City	US
8256599341136	Asia/Karachi	Sillanwali	PK
2891258242148	Africa/Lagos	Ilesa	NG
2890410257464	America/Chicago	Abilene	US
2769734773908	Asia/Karachi	Jhol	PK
2503253020477	Europe/Berlin	Halstenbek	DE
4548415751309	Europe/London	Clacton-on-Sea	GB
1672894192506	America/Chicago	Tupelo	US
2215838280861	Europe/Berlin	Karben	DE
8039849450822	America/Panama	Veracruz	PA
3094016839430	America/Sao_Paulo	Sarandi	BR
4289619993088	Asia/Shanghai	Zhuangyuan	CN
8637121551061	America/Chicago	Columbia Heights	US
4252125777176	Asia/Shanghai	Wacheng	CN
4904384312581	Asia/Qyzylorda	Kyzylorda	KZ
8407683841296	America/Chicago	Pleasant Prairie	US
8667576745715	Africa/Algiers	Messaad	DZ
8987204367660	Asia/Manila	San Jose	PH
8524308649775	Asia/Karachi	Qadirpur Ran	PK
5652139441909	Europe/Berlin	Barmbek-Nord	DE
1571104064070	Asia/Shanghai	Huangshi	CN
1039953712035	America/Los_Angeles	Opportunity	US
0157217116434	Asia/Manila	Baliuag	PH
8506090133458	Africa/Dar_es_Salaam	Mvomero	TZ
9290938631631	America/Recife	Cabo	BR
8612760431905	America/Chicago	Bourbonnais	US
2635715487976	Asia/Tehran	Isfahan	IR
3582360920947	Europe/Moscow	Gudermes	RU
2085534271445	Africa/Algiers	Bordj Zemoura	DZ
9478345022352	Europe/Amsterdam	Barneveld	NL
0701533200973	Asia/Kolkata	Kenda	IN
8002307238034	Europe/Berlin	Verl	DE
7814926810703	Asia/Manila	Naga	PH
1933512335393	Europe/Prague	Karlovy Vary	CZ
1868936368187	Africa/Algiers	Beni Douala	DZ
8824020650036	America/Mexico_City	San Lorenzo Acopilco	MX
7642002739279	Asia/Tokyo	Fujioka	JP
6214360260552	Asia/Shanghai	Licheng	CN
8249438586690	America/Los_Angeles	Lompoc	US
0225657167443	Asia/Manila	Dipolog	PH
2550243452497	America/Mexico_City	Teziutlan	MX
1026003214144	America/Vancouver	Kelowna	CA
0432576320181	America/Toronto	Sainte-Catherine	CA
8221913492542	Asia/Bangkok	Tak Bai	TH
6047162200187	Asia/Kolkata	Manjeri	IN
2089024375255	America/Chicago	Vestavia Hills	US
8766457029668	Europe/Berlin	Landshut	DE
6652940721329	Africa/Cairo	Alexandria	EG
8957026585795	Asia/Hong_Kong	Tsuen Wan	HK
1424112812808	America/Chicago	Longview	US
9000202518380	Asia/Karachi	Naushahra Virkan	PK
4725105993090	Europe/Paris	Quimper	FR
6081121849062	America/New_York	Lexington	US
3664836499130	America/Chicago	Bourbonnais	US
0413093176420	Asia/Yangon	Dawei	MM
8455534070029	Asia/Shanghai	Hengshui	CN
1495318870831	Africa/Conakry	Camayenne	GN
7688650142214	Asia/Tokyo	Shinshiro	JP
9191276348802	America/Sao_Paulo	Palmeira	BR
9273306531450	America/Chicago	Schererville	US
2320475753651	Europe/Rome	Misterbianco	IT
3865388146767	America/New_York	Toledo	US
8857123808691	America/Glace_Bay	Sydney	CA
3465434456613	Europe/London	Devizes	GB
8434816217864	Europe/Prague	Karlovy Vary	CZ
3691500441539	Asia/Vladivostok	Nikolayevsk-on-Amure	RU
4619778980054	America/Porto_Velho	Porto Velho	BR
5981946755283	Asia/Tokyo	Gero	JP
5795728823448	Africa/Windhoek	Okahandja	NA
4548051717394	Europe/Istanbul	Patnos	TR
2670426042724	Africa/Algiers	Beni Douala	DZ
6139453879629	America/Detroit	Port Huron	US
7068232239028	Europe/Istanbul	Mudanya	TR
2720361348617	Europe/Rome	Misterbianco	IT
5888085168731	Asia/Jakarta	Besuki	ID
4148974527034	America/New_York	Sicklerville	US
7250129795605	Europe/Berlin	Pfullingen	DE
9190303398704	America/New_York	Sicklerville	US
9401115418673	Europe/Vilnius	Alytus	LT
1500198443454	America/Sao_Paulo	Resplendor	BR
8441393010665	Africa/Cairo	Juhaynah	EG
8416102869377	Asia/Shanghai	Shaowu	CN
7436237029386	Asia/Shanghai	Pingyi	CN
3596310202755	Europe/London	Walton-on-the-Naze	GB
8404860129116	Europe/Brussels	Denderleeuw	BE
2464277636634	Europe/Berlin	Gauting	DE
2077993968608	Europe/Paris	Le Chesnay	FR
5169728944388	Europe/Madrid	Talavera de la Reina	ES
9392334639881	America/Santarem	Altamira	BR
3420437453922	America/Caracas	Ciudad Guayana	VE
0224808423278	Asia/Jakarta	Sukabumi	ID
2644466524700	Asia/Jakarta	Diwek	ID
8841627317483	Europe/Berlin	Bretten	DE
8278954471616	Europe/Berlin	Marburg an der Lahn	DE
3260006028126	Europe/Berlin	Radevormwald	DE
4196971164035	Europe/Berlin	Oschatz	DE
0412087708005	Asia/Baghdad	Karbala	IQ
7356651980530	Europe/Paris	Arles	FR
7664833448465	Asia/Jakarta	Sukabumi	ID
1994249540849	America/Chicago	Lower West Side	US
3487416794056	Asia/Ulaanbaatar	Ulan Bator	MN
7585971740719	America/Caracas	Barinas	VE
5072915599271	America/Los_Angeles	Lompoc	US
5929708132743	Asia/Bishkek	Jalal-Abad	KG
3123995840363	America/Sao_Paulo	Itaperuna	BR
0446138374598	Europe/Rome	Falconara Marittima	IT
4507852155897	Europe/Madrid	Novelda	ES
6635057772859	Asia/Qyzylorda	Kyzylorda	KZ
7318031078404	Europe/Rome	Bisceglie	IT
1486319832577	Europe/Paris	Les Olives	FR
6843913551917	America/Chicago	South Lawndale	US
8626141594219	Europe/Istanbul	Serinhisar	TR
3528048123644	Europe/Moscow	Petrozavodsk	RU
6504377603160	Europe/Copenhagen	Frederiksberg	DK
3850244641111	Europe/Madrid	Reus	ES
4704918065552	Europe/Moscow	Arzamas	RU
4240001313310	Africa/Kigali	Rwamagana	RW
7576218047302	Asia/Tashkent	Parkent	UZ
9352241253938	Asia/Tokyo	Nonoichi	JP
4080697930725	America/New_York	Port Richmond	US
6348741222201	Europe/Paris	Sceaux	FR
0894851303867	America/Chicago	Palestine	US
3873456067029	Asia/Shanghai	Meizhou	CN
7029896501982	Asia/Jakarta	Jambi City	ID
4640666363772	America/Caracas	Barinas	VE
7475960811837	Asia/Jakarta	Tebingtinggi	ID
9035597786991	Asia/Shanghai	Boli	CN
4793888902844	Asia/Colombo	Hendala	LK
8634236464682	Asia/Kolkata	Osmanabad	IN
1640215683149	Asia/Jerusalem	Ganei Tikva	IL
0740751412904	America/New_York	Milledgeville	US
4851749236313	America/New_York	Port Richmond	US
5316271073984	Europe/Moscow	Gudermes	RU
7536880736515	America/Sao_Paulo	Miracema	BR
0716111417353	Asia/Tokyo	Inawashiro	JP
7317180591505	America/Chicago	Palestine	US
1096823057320	Africa/Algiers	Thenia	DZ
4103290848003	Europe/Rome	Falconara Marittima	IT
9534122261236	America/Los_Angeles	Riverbank	US
9767580235420	Europe/London	Brierley Hill	GB
8989270935293	Asia/Kolkata	Sirsi	IN
4433719437298	America/Detroit	Canton	US
7374502484303	America/Argentina/Ushuaia	Ushuaia	AR
1361015249587	Europe/Moscow	Roslavl’	RU
6944775034287	Europe/Amsterdam	Emmeloord	NL
7899160305024	America/New_York	Palm Valley	US
8123501678058	Asia/Shanghai	Jiangyan	CN
3837430468264	Africa/Blantyre	Salima	MW
7128893620136	Europe/Moscow	Severodvinsk	RU
4049272307512	America/Chicago	Pekin	US
8560523055427	Asia/Shanghai	Jingzhou	CN
9967969381308	America/Sao_Paulo	Viradouro	BR
0189554954219	Asia/Kolkata	Amreli	IN
9869911135680	Asia/Tehran	Shahre Jadide Andisheh	IR
8811318467452	America/New_York	Malden	US
2144878454133	Asia/Tokyo	Nayoro	JP
2522937165693	Africa/Dar_es_Salaam	Iringa	TZ
2052596170085	America/Bogota	El Copey	CO
2064455105480	Africa/Bangui	Carnot	CF
6929458367302	Asia/Shanghai	Pingyi	CN
5776490188669	America/Los_Angeles	Bryn Mawr-Skyway	US
0451206408136	America/Sao_Paulo	Buri	BR
1420629115722	Europe/Madrid	Puertollano	ES
3042126377960	Europe/Madrid	Villaquilambre	ES
7527716829877	Asia/Tehran	Nowshahr	IR
6171403408497	Europe/Istanbul	Patnos	TR
0841761202292	Europe/Moscow	Naro-Fominsk	RU
6486744679834	America/New_York	Norwalk	US
0260580399264	Asia/Manila	Recodo	PH
0222531880320	Asia/Kuala_Lumpur	Kulai	MY
3569268075450	America/New_York	Harrisburg	US
8338979876978	Asia/Kolkata	Kangayam	IN
0215094727966	Asia/Karachi	Mianwali	PK
9101462905177	Europe/Berlin	Weimar	DE
1078982565717	America/New_York	Middletown	US
7057731640572	America/New_York	Chillum	US
2901943814786	Europe/London	Surbiton	GB
3152651845114	America/Los_Angeles	Riverbank	US
9003938631545	Asia/Kuala_Lumpur	Gua Musang	MY
4349903266417	America/New_York	Kendall	US
7051243186429	America/Guayaquil	Cuenca	EC
8967595150102	America/Chicago	Palestine	US
7276669299991	Asia/Bangkok	Damnoen Saduak	TH
6902617377732	Africa/Bamako	Kati	ML
5687881941636	America/Argentina/Buenos_Aires	Chacabuco	AR
4036165990685	Europe/Amsterdam	Losser	NL
2221870582023	Asia/Kolkata	Hungund	IN
1941573050278	Asia/Tashkent	Parkent	UZ
0956551070743	Asia/Almaty	Zaysan	KZ
5662802763474	Europe/Madrid	Puertollano	ES
8091485887103	Asia/Barnaul	Novosilikatnyy	RU
7036455209043	Asia/Kolkata	Bachhraon	IN
3359124250738	Asia/Kolkata	Sojat	IN
0305044759977	Europe/Copenhagen	Frederiksberg	DK
6964862353756	Europe/Rome	Catania	IT
4317812445575	America/Menominee	Iron River	US
4903003179673	Africa/Lagos	Shagamu	NG
6204222697558	Asia/Yangon	Kyaikto	MM
5865727296885	Asia/Kuala_Lumpur	Gua Musang	MY
3043235279343	Europe/Istanbul	Mardin	TR
1087011301783	America/Sao_Paulo	Sarandi	BR
2213500895429	America/La_Paz	Tupiza	BO
5214427535198	America/Chicago	Huntley	US
3423527591528	Europe/Kiev	Kherson	UA
4116912687881	America/New_York	Nutley	US
7535532310479	Europe/Paris	Le Chesnay	FR
7434290084779	Asia/Shanghai	Haicheng	CN
7302951746406	Asia/Kolkata	Srinagar	IN
6234162137241	Atlantic/Azores	Ponta Delgada	PT
9719532254249	Asia/Kolkata	Moga	IN
6961469611173	Asia/Tokyo	Nayoro	JP
8000133612035	America/Caracas	Tinaquillo	VE
3080586953386	Asia/Tokyo	Motomachi	JP
9350744785826	Australia/Brisbane	Carindale	AU
8985654967300	America/Port_of_Spain	Port of Spain	TT
2058216578712	America/New_York	Middle River	US
2184381340202	Europe/Istanbul	Bergama	TR
8889565595938	Asia/Tokyo	Yamada	JP
4639006933652	America/Mexico_City	Jocotepec	MX
3696286434492	America/El_Salvador	Sonzacate	SV
2750667245204	Europe/London	Strood	GB
4080512357195	Europe/Minsk	Dobrush	BY
3554238065623	Europe/Brussels	Temse	BE
1147114828157	America/New_York	Sicklerville	US
9923489081463	Asia/Kolkata	Sheoganj	IN
0821709848614	Europe/Sofia	Montana	BG
5144739738652	Europe/London	Winsford	GB
2466605420649	Asia/Bangkok	Bua Yai	TH
2281543740907	Europe/Berlin	Bad Segeberg	DE
3301635527441	Asia/Shanghai	Danjiangkou	CN
8911871752474	America/New_York	Far Rockaway	US
2702032198769	Asia/Kolkata	Tiruppuvanam	IN
8119151236960	Europe/Berlin	Stade	DE
1998132739440	Europe/Istanbul	Bergama	TR
4387851418366	Europe/Paris	Rueil-Malmaison	FR
6769735092714	Asia/Kuala_Lumpur	Ulu Tiram	MY
7970127824663	America/Managua	Jinotepe	NI
4558601599516	Europe/Moscow	Gudermes	RU
5572042401992	Asia/Bangkok	Damnoen Saduak	TH
3735761217530	America/Recife	Catende	BR
4946428225525	America/New_York	Fayetteville	US
9012550930707	America/Bogota	Madrid	CO
3376803030115	America/Los_Angeles	Beaumont	US
7414465145221	Africa/Mogadishu	Kismayo	SO
5395960720125	Europe/Berlin	Bensheim	DE
9510383674879	America/Recife	Recife	BR
6189335322804	Asia/Tokyo	Suzaka	JP
4865191796967	Europe/Istanbul	Serinhisar	TR
9768586127986	Africa/Johannesburg	Vryheid	ZA
2510883444870	Europe/Madrid	Amposta	ES
7216704828250	America/Martinique	Le Robert	MQ
4264771677755	Asia/Kolkata	Periyakulam	IN
7062261838603	America/New_York	Fort Washington	US
5292515055865	Europe/Rome	Volla	IT
7067579945487	Africa/Addis_Ababa	Arba Minch	ET
6248082884246	Asia/Tokyo	Yamada	JP
6397053528204	Indian/Antananarivo	Sakaraha	MG
1209015843674	Asia/Kolkata	Udumalaippettai	IN
0208807806799	Europe/Andorra	les Escaldes	AD
7129979446862	Africa/Dar_es_Salaam	Kidodi	TZ
6090205065755	America/Bogota	Villa del Rosario	CO
5067826271460	America/New_York	Newburgh	US
2309533994519	America/New_York	Woodlawn	US
4946547476495	Europe/Bratislava	Hlohovec	SK
4916911950777	America/Sao_Paulo	Pato Branco	BR
3266822505926	America/Los_Angeles	Claremont	US
2570971319633	Asia/Kolkata	Gingee	IN
3521223236061	America/Mexico_City	Guanajuato	MX
5766037090050	America/Toronto	Sainte-Catherine	CA
2114395790083	Europe/Madrid	Villaquilambre	ES
9148903306742	Europe/London	Winsford	GB
9979585937241	Asia/Bishkek	Jalal-Abad	KG
3723827200978	Asia/Bangkok	Bua Yai	TH
6896980866620	Africa/Djibouti	'Ali Sabieh	DJ
